speechiness,loudness,danceability,energy,acousticness,target
1380,-5701,902,6100,18900000,3
1170,-6393,322,7400,12700000,3
485,-6959,781,5940,1360000,3
671,-12929,726,4110,43800000,3
2450,-3326,847,8840,51400000,3
3280,-4192,754,8540,34400000,3
1730,-6264,853,5760,73900000,3
2810,-12644,863,4460,48600000,3
2790,-7266,808,6390,8020000,3
1110,-6522,725,7040,22700000,3
4220,-11034,614,4100,8650000,3
2770,-5405,835,6990,671000,3
1110,-5617,759,7270,15100,3
913,-6865,778,6950,17500000,3
3490,-7307,849,5360,2390000,3
2090,-8066,752,5630,14600000,3
4070,-8093,554,7020,23600000,3
2990,-3621,854,8170,3020000,3
4370,-8687,959,3940,15200000,3
932,-4555,777,8920,17100000,3
3680,-5019,897,3710,9040000,3
2250,-10516,727,5780,15300000,3
2460,-8128,493,5270,14400000,3
1430,-4949,855,7920,55200000,3
3200,-9745,780,4220,678000,3
666,-8915,431,6880,19300000,3
1170,-8891,898,5600,238000,3
4940,-11498,515,4280,15400000,3
1050,-8479,849,4170,11000000,3
3030,-7351,851,7030,949000,3
440,-5334,826,8330,2680000,3
3070,-7366,881,6220,137000,3
2020,-4574,819,6260,748000,3
2560,-4092,924,7660,5100000,3
2760,-6207,564,8290,31000000,3
6190,-9229,582,5370,12900000,3
3830,-7441,751,7860,1260000,3
2130,-3280,870,7310,21100000,3
437,-5451,526,6670,5050000,3
1640,-10659,678,6270,21000000,3
5130,-8906,924,5000,6500000,3
3020,-9769,672,7550,21500000,3
2570,-8694,418,9070,51700000,3
4270,-11089,912,4150,10100000,3
1140,-7444,880,5540,12500000,3
3610,-6489,928,5170,6790000,3
3520,-9496,791,6650,12000000,3
2450,-8926,535,5050,3930000,3
1630,-6091,880,5750,41500000,3
2060,-6175,772,6100,23900000,3
3980,-7977,663,6450,44300000,3
2090,-9240,536,6280,944000,3
2620,-6235,517,7990,20900,3
1360,-7160,794,7560,11000000,3
3440,-8455,552,6270,44800000,3
675,-7584,776,9410,91900,3
3970,-7686,912,6080,4580000,3
455,-10245,412,4220,36000000,3
3920,-8683,889,7050,38900000,3
4430,-2975,428,9800,7340000,3
5280,-7115,707,9090,38100000,3
4960,-6806,743,4620,28700000,3
352,-4574,681,7650,6000000,3
1400,-6307,880,8140,16800000,3
2550,-6756,896,5410,1060000,3
3180,-6233,869,6800,4160000,3
2790,-5924,646,5080,47600000,3
1850,-5873,934,7590,1020000,3
3420,-4912,552,8460,1140000,3
3400,-8425,874,5310,2520000,3
408,-19157,715,2310,79100000,3
400,-4078,644,7100,31200000,3
820,-3193,882,8390,15600000,3
990,-6840,807,7190,57600000,3
1680,-2876,573,8670,8530000,3
3990,-8289,389,6130,28300000,3
2010,-9338,836,5950,14100000,3
1070,-4243,908,5570,24200000,3
5000,-8794,881,4750,30300000,3
703,-5369,783,8280,4700000,3
2660,-12029,799,4940,14700000,3
760,-6769,871,6730,719000,3
2310,-6526,836,5730,2020000,3
2430,-28807,721,417,74400000,3
3480,-5572,629,6960,1950000,3
2740,-9428,836,5950,49500000,3
3530,-8914,695,5610,37100000,3
3350,-6533,279,8720,12200000,3
3150,-4393,630,8670,16900000,3
5590,-10073,827,3940,25300000,3
2140,-8497,811,7560,3210000,3
5080,-5893,731,5630,4190000,3
3630,-4590,722,6350,21900000,3
3920,-5732,733,5950,55800000,3
2070,-12380,558,6770,53500000,3
2370,-14728,881,3610,5020000,3
2930,-7069,801,6330,10200000,3
1530,-10884,874,3920,24600000,3
3560,-3463,647,9800,3010000,3
2120,-6063,883,6210,8710000,3
375,-5631,776,6090,30100000,3
1900,-5717,489,8320,20800000,3
652,-14268,843,5850,64000000,3
2060,-4768,937,7970,7330000,3
311,-8756,138,3990,78200000,3
383,-6866,551,6800,44100000,3
1510,-6118,791,8630,31700000,3
3480,-4013,543,8030,18400000,3
7230,-23295,619,948,65300000,3
2610,-8078,716,5760,3670000,3
2030,-5431,734,6350,19000000,3
2480,-9282,863,5830,2260000,3
2210,-7638,953,6210,1700000,3
2740,-8938,784,5390,8180000,3
2580,-9707,434,7180,9420,3
1620,-5992,706,6830,4820000,3
2680,-4856,699,7930,514000,3
4060,-7388,732,7280,1400000,3
786,-10638,860,5470,23100000,3
481,-6392,821,8450,24100,3
2380,-4116,652,8030,1650000,3
484,-9159,805,4640,22600000,3
1050,-9332,552,5850,66500000,3
3940,-10503,823,4820,34300000,3
3400,-8425,874,5310,2520000,3
2130,-5995,956,5020,5930000,3
2860,-9448,726,5730,40100000,3
3320,-4952,780,6480,26200000,3
2030,-9053,897,4660,18700000,3
2380,-7784,730,6100,37300000,3
1560,-3905,932,8350,10500000,3
2820,-6128,885,4660,3960000,3
1060,-13140,709,3370,44700000,3
3640,-5143,660,7890,5270000,3
3090,-4707,934,8730,488000,3
1400,-8323,840,6000,26200000,3
1530,-7858,617,7170,564000,3
2650,-4753,442,8070,1580000,3
1060,-6110,948,6270,936000,3
3310,-9790,506,4730,2290000,3
2850,-13207,796,4260,35600000,3
760,-11721,544,3950,65300000,3
4010,-10526,498,7130,39000000,3
3200,-5591,715,8170,18000000,3
1430,-5324,856,6520,17700000,3
1540,-7077,782,5490,941000,3
3240,-4785,598,9240,69300000,3
5020,-6995,957,5150,235000,3
3650,-3609,448,9210,1840000,3
1330,-6156,709,5870,41400000,3
3310,-9922,651,5360,24500000,3
3150,-4321,542,8270,31700000,3
1070,-4243,908,5570,24200000,3
665,-7322,711,7720,18300000,3
3720,-8740,700,6760,15000000,3
279,-9989,530,3700,80600000,3
5100,-7786,704,5680,21600000,3
3590,-7427,880,8180,3530000,3
2820,-5586,712,9100,34000000,3
3260,-2990,727,7290,17100000,3
2470,-3457,674,7460,8150000,3
416,-7465,667,6430,866000,3
973,-6360,766,9020,75400000,3
8510,-25174,718,1110,63400000,3
2930,-10118,848,4570,15300000,3
831,-4852,643,7130,6460000,3
4320,-8466,773,5810,3520000,3
3170,-7240,684,5350,7410000,3
1310,-3728,712,8220,3210000,3
2980,-5911,761,7440,20100000,3
4870,-10162,888,4080,16400000,3
3360,-7188,417,7370,23000000,3
3210,-6921,735,8530,515000,3
671,-12929,726,4110,43800000,3
3930,-8135,535,7710,389000,3
4940,-13087,941,4710,3080000,3
4490,-6656,550,5890,9990000,3
2670,-7167,751,6840,15700000,3
1790,-13320,728,4810,8800000,3
1850,-4574,394,7340,3290000,3
1870,-10297,551,4380,24300000,3
2960,-4572,820,7260,2300000,3
3780,-8619,774,4120,2600000,3
2580,-8710,586,7950,35400000,3
1630,-7067,800,6040,1590000,3
3780,-9992,581,5480,41800000,3
2830,-7198,792,7010,10500000,3
4300,-5181,697,8600,3680000,3
599,-5102,522,8180,1550000,3
3310,-9790,506,4730,2290000,3
2120,-3879,974,9720,1550000,3
1100,-9781,773,2810,24000000,3
4490,-6656,550,5890,9990000,3
3480,-6251,820,5550,39400000,3
3540,-5566,565,6410,5720000,3
1260,-7606,873,7510,7660000,3
705,-8258,673,4770,53800000,3
3420,-5712,890,7010,306000,3
4940,-11498,515,4280,15400000,3
670,-7470,521,6250,3010000,3
3820,-8199,703,5550,3820000,3
506,-7720,664,5610,14500000,3
4010,-6176,814,8520,9580000,3
2520,-11715,654,4910,8090000,3
3630,-4438,803,8930,44300000,3
2790,-7849,640,8300,12900000,3
2930,-7886,759,8090,9550000,3
1870,-10297,551,4380,24300000,3
2850,-8106,729,4420,15100000,3
3110,-5735,921,7680,50700000,3
8720,-19947,692,832,81700000,3
2230,-5399,727,6320,9660000,3
1970,-8409,595,5110,61300000,3
3630,-6191,928,6310,943000,3
924,-8564,736,5350,31000000,3
9200,-17737,732,1500,44500000,3
2040,-8396,818,6530,3350000,3
595,-6222,748,5820,8690000,3
3310,-9790,506,4730,2290000,3
3240,-7453,725,7370,63300,3
2410,-7124,729,8200,1910000,3
309,-2362,801,6800,364000,3
777,-10061,856,3360,4030000,3
1020,-5810,847,6290,3180000,3
2460,-6832,884,6390,11100000,3
803,-5392,706,6790,54300000,3
3260,-1584,487,9540,7980000,3
2960,-6679,904,7490,32500000,3
457,-5017,655,7230,5770,3
502,-4532,837,7680,30300000,3
1630,-5891,779,7050,471000,3
2550,-6199,763,6050,17400000,3
774,-1299,924,7400,8270000,3
623,-5218,792,7070,11600000,3
857,-3829,957,7370,7430000,3
6190,-9229,582,5370,12900000,3
1480,-7587,829,7400,75000000,3
3720,-8633,766,6010,28800000,3
4830,-9297,464,6800,34200000,3
603,-8628,787,5230,20500000,3
3270,-4036,760,7960,38400000,3
2650,-6301,928,6820,5000000,3
631,-5166,847,6990,16700000,3
2870,-5160,571,7670,33600000,3
833,-5867,790,4610,53900000,3
533,-6326,697,6740,215000,3
1260,-4159,738,8850,21300000,3
3040,-7677,802,6990,15900000,3
2470,-4719,623,8960,3500000,3
2110,-5237,594,6660,56500000,3
469,-7291,819,6990,1440000,3
2310,-5452,750,7230,829000,3
720,-6362,774,6740,2200000,3
808,-7272,714,5820,1290000,3
427,-9246,760,5320,1120000,3
459,-6844,399,5180,74800000,3
4020,-4560,510,8630,15500000,3
2060,-10472,669,4230,3750000,3
3740,-6812,853,4260,7650000,3
2100,-7561,874,5940,49800,3
2960,-6920,501,7590,5190000,3
3210,-5531,774,6450,19700000,3
5080,-10164,737,6340,89100000,3
364,-9156,660,6920,6180000,3
2690,-6044,868,7950,120000,3
439,-7235,613,6140,1430000,3
2640,-4616,686,7350,921000,3
3050,-8066,728,6230,3910000,3
2050,-10106,947,6260,2270000,3
3000,-10605,754,5580,20000,3
3490,-14590,813,4500,44100000,3
1680,-2876,573,8670,8530000,3
745,-6276,760,6750,18900000,3
3020,-10407,886,5340,8480000,3
1880,-4293,549,8530,2850000,3
2280,-8006,940,4710,24800000,3
2010,-3928,384,8200,39700000,3
5950,-6804,547,7640,42000000,3
797,-5560,719,9060,5870000,3
1320,-3589,889,6240,225000,3
3050,-10209,820,4170,30000000,3
4000,-8884,754,4730,27600000,3
691,-8575,788,4560,46900000,3
2450,-5183,814,4810,9700000,3
5580,-6943,573,5710,34300000,3
2040,-7117,954,6960,576000,3
3820,-8446,653,6280,21200000,3
709,-9833,517,5560,45400000,3
2470,-6477,802,8770,11700000,3
3260,-5678,563,8090,45200000,3
3920,-5067,479,8910,8950000,3
5380,-4179,679,7630,37200000,3
3250,-5517,384,9080,7620000,3
1110,-3720,868,9640,4670000,3
2780,-8636,674,6950,3870000,3
1610,-4146,649,8420,974000,3
1130,-11090,807,9030,21100000,3
3940,-13578,809,4390,39200000,3
539,-7636,907,3930,45100000,3
2660,-8000,813,6930,3410000,3
2900,-11294,865,4570,34400000,3
1730,-6264,853,5760,73900000,3
410,-5226,805,5580,16400000,3
2790,-7346,828,6740,15800000,3
661,-5882,895,4690,120000,3
1520,-5488,791,7560,16300000,3
2220,-8013,841,5450,26800000,3
2800,-3439,901,6970,14500000,3
770,-6539,830,8170,96000,3
1960,-6062,865,6990,8670000,3
1530,-10798,493,5270,25800000,3
4640,-6880,601,7300,1210000,3
3660,-5993,660,8160,38300000,3
2190,-12594,853,6980,2720000,3
2870,-5160,571,7670,33600000,3
3450,-7183,792,8500,187000,3
2170,-8216,488,7060,69800000,3
3710,-5045,733,7430,494000,3
1160,-8449,930,4670,906000,3
515,-8540,713,7040,20200000,3
2560,-6195,802,7590,1470000,3
592,-6662,778,6600,15600000,3
3030,-6932,706,6040,41800000,3
3240,-6572,887,6060,40700,3
3920,-6791,642,8180,4540000,3
1920,-7178,873,6000,62300000,3
933,-10268,626,5420,25700000,3
1080,-10070,880,4360,18400000,3
1370,-7026,597,5870,6220000,3
2420,-6862,789,5360,41000000,3
6010,-11432,772,3270,1540000,3
2820,-6257,758,8270,10400000,3
1980,-5185,886,7220,1830000,3
1670,-3931,884,9360,20600000,3
2960,-3985,679,7940,33900000,3
2650,-8409,813,5700,9090000,3
2420,-7072,842,8310,12700000,3
3420,-6512,829,5550,9430000,3
3670,-7306,592,6090,56400000,3
3790,-9050,913,5730,2020000,3
3000,-5743,597,6780,1030000,3
3020,-7392,642,5890,12400000,3
2140,-6791,771,8170,30600000,3
4010,-7943,723,7390,40300000,3
5000,-4703,612,8500,3930000,3
1500,-4879,723,8330,12300000,3
740,-15364,463,2730,90700000,3
1620,-7492,795,7750,2940000,3
1530,-5735,753,7610,31200000,3
3240,-8420,878,4750,984000,3
2690,-2832,918,7340,2960000,3
301,-5046,420,7760,2650000,3
3770,-4688,662,9280,324000,3
2570,-3129,847,9120,7810000,3
1760,-5167,844,8460,487000,3
2790,-6122,581,7220,20000000,3
3050,-9880,628,5030,18800000,3
441,-7966,716,5700,6470000,3
2260,-5240,920,4240,418000,3
2000,-9358,887,4850,3920000,3
796,-7252,474,6480,5620000,3
2020,-3547,896,7800,8280000,3
3090,-11004,677,2210,82700000,3
523,-8680,635,4920,76300000,3
579,-5803,852,7300,2190000,3
2710,-6886,759,6430,37200000,3
3420,-5712,890,7010,306000,3
2860,-3901,706,7470,533000,3
1960,-6062,865,6990,8670000,3
4130,-7158,755,6620,50700000,3
3400,-5413,686,8240,15700000,3
811,-7954,663,5570,30100000,3
1560,-3905,932,8350,10500000,3
4100,-6179,598,7750,6660000,3
2770,-6833,929,8360,23300000,3
1560,-13617,881,6360,2570000,3
5590,-10073,827,3940,25300000,3
319,-11961,384,2060,82600000,3
5460,-10019,642,5950,60400000,3
3100,-10747,826,5660,19700000,3
1420,-7709,737,6490,81600000,3
3210,-10292,915,5270,9000000,3
337,-5177,652,7640,1990,3
1830,-3090,761,8990,1350000,3
1130,-4747,542,9140,1610000,3
1880,-5636,915,5140,1420000,3
1020,-6958,790,6100,6130000,3
1450,-8628,858,5610,13500000,3
2460,-8633,613,6100,21100000,3
820,-3193,882,8390,15600000,3
1960,-6930,439,6900,9210000,3
3530,-11375,897,3370,11700000,3
3340,-6433,867,5760,230000,3
2650,-7805,803,8060,761000,3
2850,-6983,688,7280,10800000,3
3300,-8496,792,6940,6190000,3
2950,-6843,724,8060,5410000,3
2050,-8356,813,4120,56100000,3
293,-5393,797,7550,33100000,3
2130,-5923,601,7730,12200000,3
1020,-8002,702,5110,28600000,3
492,-3974,692,8330,13600,3
1650,-6638,766,7930,2940000,3
2870,-6164,790,5590,7200000,3
2520,-8435,808,7260,2080000,3
2320,-9816,813,5440,22400000,3
2410,-6100,914,7320,1660000,3
2840,-5757,731,5940,41800000,3
2790,-8929,732,5680,39500000,3
3750,-6303,723,7850,24300000,3
4860,-5509,441,8540,274000,3
1640,-5743,760,8310,26500000,3
2950,-6403,800,7100,46300000,3
2550,-12970,797,5820,484000,3
1120,-7737,623,4630,49900000,3
2950,-7684,689,6200,159000,3
1650,-5474,741,5620,17200000,3
3150,-7226,923,6330,1360000,3
310,-4508,827,8380,13100000,3
829,-4475,814,6590,155000,3
3160,-6339,484,6900,757000,3
3170,-7240,684,5350,7410000,3
535,-12765,444,4060,11900000,3
3040,-8476,774,6760,5750000,3
2290,-8861,901,3790,32400000,3
1250,-7600,719,6480,20000000,3
2780,-8636,674,6950,3870000,3
2450,-8926,535,5050,3930000,3
330,-9412,578,4590,15700,3
3420,-6297,752,6580,4210000,3
922,-7978,854,6610,9220000,3
2340,-13681,771,4590,39600000,3
702,-7284,873,5750,8910000,3
4120,-6327,588,8090,2350000,3
3020,-6962,950,4490,18400000,3
2420,-3661,799,8760,4240000,3
3260,-3489,654,9490,42300000,3
2720,-2340,640,8920,2890000,3
2390,-8041,810,7050,39200000,3
3230,-9911,847,3320,43200000,3
2210,-5431,584,8260,6000000,3
2930,-6205,597,5710,49200000,3
471,-10880,700,3930,60000000,3
1560,-6983,972,5630,528000,3
1530,-4454,858,5050,57200000,3
2640,-5662,920,6740,30700000,3
3380,-7100,450,6760,68200000,3
965,-8260,569,6330,36300000,3
1720,-16530,545,3480,60600000,3
617,-13095,835,6590,326000,3
3380,-6611,668,6320,22800000,3
5980,-3434,523,9590,56300000,3
1640,-8894,824,6340,1930000,3
852,-4999,519,9330,16900000,3
3110,-10875,690,5670,59900000,3
2960,-6920,501,7590,5190000,3
1570,-5785,420,6200,1940000,3
376,-3969,703,6530,5430000,3
4030,-14659,803,4970,79200000,3
2250,-6096,692,8270,32900000,3
1380,-5701,902,6100,18900000,3
1970,-4968,818,8570,15700000,3
1110,-2231,883,9720,19400000,3
3180,-7823,728,5910,47500000,3
3620,-7689,651,6880,13100000,3
3730,-7495,723,6210,5230000,3
1360,-4120,840,7660,302000,3
1620,-5397,740,6790,70800000,3
1310,-6122,891,5850,7520000,3
1830,-3090,761,8990,1350000,3
2600,-6768,817,6080,84800,3
617,-6976,301,5140,7230000,3
1920,-7014,515,8410,16700000,3
2750,-6004,624,7060,3140000,3
1890,-4827,782,5890,14800000,3
971,-7210,942,7370,1660000,3
1720,-5973,773,7640,25800000,3
1180,-12390,635,5480,27400000,3
4140,-6166,563,5930,15800000,3
2680,-4340,934,8260,2410000,3
495,-4390,806,7350,8700000,3
1610,-9572,647,5380,22700000,3
2620,-10486,736,5200,24900000,3
5300,-3120,540,9630,12000000,3
1240,-6531,619,5890,43000000,3
983,-8489,622,5090,38200000,3
3970,-8061,475,5760,4210000,3
4420,-4639,812,6390,34600000,3
2210,-7638,953,6210,1700000,3
3590,-13136,659,3160,62700000,3
1110,-3720,868,9640,4670000,3
2440,-6398,933,5260,879000,3
308,-6294,623,7090,43300000,3
2640,-10144,817,5950,2070000,3
2230,-4902,808,6760,6180000,3
629,-7256,690,8150,242000,3
2040,-8774,875,5050,17300000,3
2750,-6023,727,7220,36700000,3
3480,-11952,911,7050,23200000,3
3130,-5440,515,7290,33200000,3
2730,-3423,887,6670,14200000,3
2540,-5283,754,8170,7300000,3
370,-5769,792,5510,30700000,3
2420,-6900,838,7240,7680,3
3050,-9981,736,4820,71000000,3
2150,-5634,937,6840,129000,3
4580,-5770,444,8140,6690000,3
3710,-5557,841,6720,1220000,3
2230,-4682,665,9100,3940000,3
1890,-9171,437,6870,12500000,3
781,-9108,769,5390,258000,3
360,-4954,829,5880,5310000,3
1720,-5082,763,8060,66800000,3
3470,-13203,933,5130,112000,3
2670,-4768,634,9310,15900000,3
1630,-5891,779,7050,471000,3
1630,-6491,720,5340,21900000,3
790,-7375,549,4640,6520000,3
2450,-8926,535,5050,3930000,3
2600,-6279,830,6300,346000,3
1960,-7335,925,8590,3470000,3
3680,-13245,648,4370,84900000,3
562,-7519,535,5090,72900000,3
896,-5940,852,5350,43900000,3
3830,-7005,439,8540,28500000,3
2290,-9201,866,5340,18400000,3
1480,-6072,854,6710,25600000,3
3260,-5902,615,6120,2000000,3
540,-6798,551,6360,8370000,3
2610,-4725,676,8280,13200000,3
315,-22627,313,437,98900000,3
1800,-5367,824,8120,18900000,3
3840,-7269,688,6770,41800000,3
3740,-8777,841,8430,5860000,3
2460,-8126,814,5890,16800000,3
3320,-4952,780,6480,26200000,3
8060,-18616,706,441,88000000,3
433,-11276,655,4380,1200000,3
3570,-8043,883,6740,21000000,3
2870,-7261,847,9200,9020000,3
1690,-3657,831,7270,44700000,3
3000,-6110,817,5720,12000000,3
485,-6959,781,5940,1360000,3
3380,-5541,726,6110,3170000,3
1310,-12348,822,3480,33300000,3
818,-10523,704,5420,17400000,3
3330,-10627,842,4570,12100000,3
2450,-5183,814,4810,9700000,3
4060,-6995,612,6590,1370000,3
2650,-6953,825,7260,24100000,3
540,-6008,860,7130,16800000,3
2090,-3770,627,8970,6980000,3
2390,-12747,716,5800,6940000,3
344,-4365,551,8100,1550000,3
3510,-11458,784,4530,1590000,3
615,-11299,782,5180,47700000,3
3700,-9849,793,6990,1990000,3
1680,-8010,776,4920,9640000,3
296,-6304,621,8040,28900000,3
1940,-6396,953,7320,29600000,3
2930,-6205,597,5710,49200000,3
2800,-9157,721,5650,24800000,3
1800,-7233,820,6450,14500000,3
4000,-5422,482,6350,36800000,3
2690,-5946,843,8060,14300000,3
4020,-8965,810,3720,846000,3
2970,-6104,644,4360,41500000,3
452,-9966,719,8050,3110000,3
4230,-5630,595,8780,17200000,3
2750,-2368,477,8100,7690000,3
2100,-6149,849,6930,3380000,3
763,-10728,612,4780,7780000,3
3590,-7882,957,4370,402000,3
425,-6997,392,4990,1660000,3
444,-21749,375,412,99500000,3
2820,-7482,597,6170,46300000,3
1000,-8245,779,5600,5260000,3
1440,-8915,767,7760,1430000,3
539,-7636,907,3930,45100000,3
3980,-7566,735,7520,60300000,3
673,-16516,638,2800,41700000,3
2520,-10786,720,4590,12500000,3
3150,-8524,598,7910,86700000,3
2910,-12416,839,5330,1970000,3
2700,-2561,680,8260,56200000,3
2380,-4116,652,8030,1650000,3
4700,-6334,598,6930,29200000,3
1010,-13652,862,6420,10200000,3
4290,-9328,774,5960,21700000,3
2840,-6086,703,7150,35500000,3
2720,-3890,860,7950,4380000,3
1060,-7092,814,7240,30300000,3
2690,-5878,875,7450,2270000,3
647,-9131,776,6790,19400000,3
2260,-13938,824,4330,3810000,3
1490,-5113,713,6630,6410000,3
622,-7308,721,5170,30600000,3
3340,-3403,821,9040,20600000,3
4510,-9959,912,5960,48200000,3
3380,-6180,850,6800,73200000,3
3010,-5517,435,7830,951000,3
2480,-10151,831,3850,73000000,3
3940,-5996,820,6790,75600000,3
2830,-5603,884,6770,7780000,3
1630,-9877,534,5160,22500000,3
4790,-9839,668,4350,25700000,3
4070,-8093,554,7020,23600000,3
3440,-8276,763,6130,4680000,3
1650,-11018,908,5170,834000,3
1140,-3692,946,7230,7780000,3
2960,-4572,820,7260,2300000,3
3050,-4914,805,7670,22200000,3
1540,-10822,849,6100,2040000,3
1290,-6664,874,7140,1550000,3
707,-2343,824,9290,11600000,3
5200,-8431,616,6170,12800000,3
1200,-8854,770,5060,30000000,3
342,-4997,826,4480,44700000,3
2980,-8852,677,5960,7980000,3
896,-5940,852,5350,43900000,3
3470,-6189,702,7640,12000000,3
2120,-5524,735,9170,2930000,3
2420,-6862,789,5360,41000000,3
1690,-3657,831,7270,44700000,3
2860,-6349,578,4490,6180000,3
2820,-6128,885,4660,3960000,3
5000,-12067,885,5170,18600000,3
1850,-9952,768,5980,32600000,3
2320,-7223,768,7460,20100000,3
4500,-8156,674,6100,12000000,3
1580,-10674,797,4750,25800000,3
3380,-8397,831,6200,5820000,3
3820,-8121,654,8480,10900000,3
2860,-4844,821,7450,6530000,3
817,-9540,545,6710,14700000,3
2910,-5284,664,6600,18100000,3
3110,-5302,699,7590,8140000,3
358,-6565,642,8280,3210000,3
1550,-8904,491,4940,17900000,3
1600,-4678,812,7300,9380000,3
394,-2139,247,9440,1710,3
423,-4979,590,8070,32100,3
369,-4702,706,7600,5990000,3
1860,-4669,791,8260,15400000,3
1170,-7928,557,7640,875000,3
2210,-7638,953,6210,1700000,3
3310,-4633,699,7290,39200000,3
770,-6254,719,5980,23200000,3
2670,-7753,774,7270,692000,3
3710,-5557,841,6720,1220000,3
492,-3974,692,8330,13600,3
2830,-10709,561,5430,62400000,3
1490,-7350,788,6420,9810000,3
3120,-9115,878,2660,9320000,3
2100,-6289,772,7610,5390000,3
272,-11338,653,3340,10400000,3
1950,-6335,481,7280,4540000,3
3760,-7430,825,5810,19600000,3
3190,-8840,426,6670,7420000,3
2820,-5857,884,6790,9570000,3
959,-4544,897,7670,6790000,3
2360,-6765,786,6890,26600000,3
3300,-7801,782,7130,35800000,3
2980,-4132,779,7550,14300000,3
1990,-5477,756,8760,9550000,3
2420,-6862,789,5360,41000000,3
672,-6030,741,8510,20700000,3
1570,-6191,834,7590,17800000,3
956,-11715,930,3200,1390000,3
2510,-5895,584,9040,5710000,3
1020,-9067,817,3990,13000000,3
2010,-3928,384,8200,39700000,3
2740,-3253,456,8400,3150000,3
3380,-5541,726,6110,3170000,3
3860,-8516,818,4300,16300000,3
895,-5085,634,6990,6940000,3
1960,-7335,925,8590,3470000,3
1100,-6058,786,8540,4360000,3
2210,-5353,630,7800,499000,3
3420,-6841,618,7110,41000000,3
1640,-10625,749,7450,50100,3
5040,-8723,601,6330,62900000,3
4500,-8156,674,6100,12000000,3
3140,-4284,419,7610,1250000,3
3840,-8256,759,5380,15100000,3
331,-5758,789,8810,10900000,3
2440,-7213,625,8050,649000,3
2280,-18943,884,3340,4760000,3
1760,-7020,989,5400,26100,3
3830,-5059,427,8650,9850000,3
4790,-9839,668,4350,25700000,3
670,-7470,521,6250,3010000,3
2210,-13918,843,5080,852000,3
507,-4950,762,7480,32300000,3
836,-4213,781,7260,2990000,3
708,-6485,748,6410,47800000,3
2310,-4642,849,8340,1230000,3
3490,-7377,906,5540,16900000,3
4100,-5549,630,4910,76600000,3
2070,-4781,802,7850,14000000,3
3670,-4954,897,5750,2980000,3
2710,-7390,868,5250,5360000,3
1250,-10167,903,8690,9780000,3
1860,-9296,770,6910,12500000,3
2580,-2972,729,7800,6460000,3
1310,-6953,699,5830,4520000,3
3700,-6742,594,7330,1830000,3
3380,-11176,911,6140,432000,3
3910,-5602,879,5740,51900000,3
3970,-11667,548,3410,70800000,3
1310,-9490,537,7090,3750000,3
3320,-4848,629,6960,52000000,3
661,-5882,895,4690,120000,3
2740,-9428,836,5950,49500000,3
2830,-6183,582,6210,317000,3
