speechiness,loudness,danceability,energy,,target,
734,-6506,474,870,,7,870000
385,-14377,339,340,,7,340000
574,-5509,532,767,,7,767000
481,-5523,529,743,,7,743000
336,-5110,489,649,,7,649000
247,-5652,530,597,,7,597000
340,-7809,524,512,,7,512000
530,-14761,347,127,,7,127000
342,-2695,448,610,,7,610000
666,-6820,613,793,,7,793000
553,-10146,695,986,,7,986000
1310,-16309,560,423,,7,423000
382,-6495,633,754,,7,754000
320,-10820,275,658,,7,658000
440,-7435,445,779,,7,779000
740,-6104,293,917,,7,917000
880,-7086,295,977,,7,977000
694,-9200,524,610,,7,610000
869,-4563,410,959,,7,959000
652,-5493,560,959,,7,959000
239,-6329,641,834,,7,834000
411,-7759,419,812,,7,812000
334,-5076,458,821,,7,821000
277,-9677,702,772,,7,772000
650,-3061,515,875,,7,875000
381,-20006,508,121,,7,121000
266,-9441,654,472,,7,472000
504,-5914,671,756,,7,756000
283,-5833,584,612,,7,612000
4460,1355,500,967,,7,967000
503,-5878,557,854,,7,854000
2300,-4175,219,947,,7,947000
481,-4199,417,849,,7,849000
338,-9529,580,694,,7,694000
1500,-4671,552,947,,7,947000
405,-6949,487,427,,7,427000
751,-3798,334,875,,7,875000
904,-4099,583,881,,7,881000
316,-8480,464,769,,7,769000
370,-4739,545,865,,7,865000
652,-4997,532,900,,7,900000
1080,-4927,663,960,,7,960000
513,-7268,644,808,,7,808000
304,-5486,460,601,,7,601000
467,-10286,550,602,,7,602000
1490,-15366,792,747,,7,747000
375,-7292,317,887,,7,887000
439,-3886,679,804,,7,804000
317,-6000,455,679,,7,679000
377,-4582,478,628,,7,628000
1760,-4421,583,958,,7,958000
329,-13908,411,381,,7,381000
283,-9042,311,325,,7,325000
313,-7952,312,543,,7,543000
514,-3470,594,851,,7,851000
301,-9270,504,782,,7,782000
444,-3175,614,910,,7,910000
343,-4781,549,790,,7,790000
380,-4405,758,779,,7,779000
612,-3680,642,823,,7,823000
623,-5363,410,803,,7,803000
1080,-3578,587,947,,7,947000
539,-2626,513,953,,7,953000
460,-10965,625,524,,7,524000
424,-5627,684,788,,7,788000
273,-10071,403,265,,7,265000
485,-7760,298,736,,7,736000
288,-6423,594,772,,7,772000
607,-3475,489,953,,7,953000
359,-6081,598,901,,7,901000
339,-4538,409,932,,7,932000
238,-9312,571,505,,7,505000
290,-7489,394,576,,7,576000
521,-5269,479,937,,7,937000
269,-6800,507,452,,7,452000
303,-6292,707,732,,7,732000
287,-7139,644,617,,7,617000
284,-12226,448,585,,7,585000
273,-4973,465,696,,7,696000
388,-14034,523,341,,7,341000
623,-4107,714,851,,7,851000
558,-9583,826,436,,7,436000
528,-6171,736,782,,7,782000
418,-4906,654,784,,7,784000
384,-14317,510,389,,7,389000
537,-7464,666,626,,7,626000
320,-8411,200,470,,7,470000
861,-5362,452,923,,7,923000
559,-4807,602,951,,7,951000
339,-14201,572,455,,7,455000
730,-5312,553,941,,7,941000
500,-6489,514,817,,7,817000
360,-7340,645,792,,7,792000
523,-4366,582,925,,7,925000
610,-8137,580,573,,7,573000
315,-20084,356,96.7,,7,96700
732,-4801,425,903,,7,903000
550,-4310,541,771,,7,771000
459,-7227,835,523,,7,523000
610,-5313,304,583,,7,583000
376,-5686,643,262,,7,262000
755,-4474,582,748,,7,748000
243,-7224,557,442,,7,442000
310,-8691,592,808,,7,808000
588,-10493,814,482,,7,482000
797,-17789,703,664,,7,664000
714,-5516,441,868,,7,868000
1440,-6501,325,838,,7,838000
274,-5659,462,628,,7,628000
2140,-9237,702,668,,7,668000
2590,-6972,797,762,,7,762000
514,-7340,651,801,,7,801000
250,-13626,420,398,,7,398000
478,-3170,452,916,,7,916000
315,-8467,476,257,,7,257000
490,-2506,587,902,,7,902000
926,-9267,464,795,,7,795000
295,-8603,434,579,,7,579000
1190,-6104,444,884,,7,884000
693,-5551,577,923,,7,923000
408,-9144,820,575,,7,575000
362,-7716,576,893,,7,893000
269,-8471,640,493,,7,493000
653,-7989,605,476,,7,476000
304,-10521,538,741,,7,741000
451,-4305,534,776,,7,776000
1150,-5820,578,756,,7,756000
1400,-4481,566,815,,7,815000
287,-3521,517,839,,7,839000
1500,-5464,589,797,,7,797000
407,-5959,556,697,,7,697000
533,-4138,457,887,,7,887000
349,-4942,521,782,,7,782000
386,-8790,739,669,,7,669000
375,-6761,381,539,,7,539000
298,-7364,672,429,,7,429000
278,-4928,615,750,,7,750000
472,-7972,398,538,,7,538000
299,-11525,678,296,,7,296000
612,-13936,952,301,,7,301000
419,-7434,444,454,,7,454000
393,-5059,467,769,,7,769000
569,-4911,521,892,,7,892000
1330,-6051,513,970,,7,970000
668,-4538,402,970,,7,970000
281,-6668,569,856,,7,856000
410,-8271,624,586,,7,586000
561,-4797,473,898,,7,898000
310,-9842,574,478,,7,478000
311,-11113,286,245,,7,245000
474,-6121,426,954,,7,954000
277,-10205,527,418,,7,418000
858,-5845,547,922,,7,922000
320,-5735,482,786,,7,786000
895,-8658,448,842,,7,842000
514,-14697,356,609,,7,609000
382,-9178,354,731,,7,731000
443,-5294,579,872,,7,872000
547,-8221,345,866,,7,866000
1050,-3341,510,980,,7,980000
459,-13496,559,345,,7,345000
954,-4365,422,943,,7,943000
316,-9342,389,476,,7,476000
439,-3727,668,921,,7,921000
1070,-4008,454,913,,7,913000
676,-4644,513,848,,7,848000
371,-8409,450,719,,7,719000
791,-3881,179,912,,7,912000
552,-10283,256,641,,7,641000
1210,-3893,496,970,,7,970000
481,-5525,698,736,,7,736000
817,-16386,537,571,,7,571000
537,-2427,264,800,,7,800000
629,-4402,457,932,,7,932000
268,-7899,581,371,,7,371000
503,-13418,263,383,,7,383000
672,-5008,463,953,,7,953000
1560,-4089,402,924,,7,924000
389,-6660,608,849,,7,849000
509,-7201,178,752,,7,752000
274,-5199,649,621,,7,621000
302,-4722,660,698,,7,698000
1560,-4089,402,924,,7,924000
619,-7552,508,855,,7,855000
376,-4640,306,745,,7,745000
510,-4905,573,927,,7,927000
671,-4527,569,891,,7,891000
295,-7179,532,473,,7,473000
440,-9344,606,475,,7,475000
2380,-5918,600,784,,7,784000
663,-8521,334,925,,7,925000
513,-3895,562,862,,7,862000
338,-4777,464,943,,7,943000
380,-4405,758,779,,7,779000
411,-8218,372,479,,7,479000
455,-8000,626,731,,7,731000
312,-6037,522,874,,7,874000
1260,-4054,238,946,,7,946000
666,-4620,588,881,,7,881000
1770,-5135,352,936,,7,936000
255,-6517,432,389,,7,389000
1710,-3621,413,994,,7,994000
388,-11040,582,365,,7,365000
363,-10027,516,824,,7,824000
317,-6219,572,835,,7,835000
796,-7839,551,860,,7,860000
1330,-3729,408,920,,7,920000
353,-9700,459,580,,7,580000
382,-4481,529,853,,7,853000
736,-4066,500,899,,7,899000
365,-5750,405,689,,7,689000
527,-3843,375,965,,7,965000
1280,-3600,570,891,,7,891000
657,-6296,503,858,,7,858000
1000,-4654,259,976,,7,976000
572,-5083,343,862,,7,862000
438,-6472,285,846,,7,846000
501,-3398,443,934,,7,934000
420,-2959,497,971,,7,971000
1320,-3482,355,963,,7,963000
775,-3053,367,988,,7,988000
1200,-3255,395,975,,7,975000
394,-17293,597,271,,7,271000
278,-11097,414,428,,7,428000
363,-7395,617,754,,7,754000
505,-5875,568,844,,7,844000
761,-6506,394,944,,7,944000
378,-4494,489,900,,7,900000
310,-4329,468,753,,7,753000
280,-5722,457,594,,7,594000
492,-3149,490,907,,7,907000
305,-11014,456,498,,7,498000
360,-4618,545,753,,7,753000
596,-2066,371,956,,7,956000
675,-6248,530,970,,7,970000
305,-8233,523,402,,7,402000
310,-5273,406,492,,7,492000
346,-4552,527,896,,7,896000
618,-4997,525,832,,7,832000
558,-4631,658,814,,7,814000
252,-12358,547,257,,7,257000
411,-4344,579,928,,7,928000
1470,-5855,329,861,,7,861000
297,-6598,509,715,,7,715000
274,-5508,659,846,,7,846000
302,-6520,414,476,,7,476000
454,-7299,591,804,,7,804000
481,-6666,375,744,,7,744000
1230,-7208,248,982,,7,982000
413,-12541,732,757,,7,757000
723,-9415,310,610,,7,610000
456,-5351,620,872,,7,872000
1500,-2965,607,946,,7,946000
423,-4566,539,893,,7,893000
555,-6927,376,837,,7,837000
335,-6965,556,808,,7,808000
343,-4678,511,886,,7,886000
329,-6457,500,511,,7,511000
273,-7560,664,613,,7,613000
254,-7489,616,549,,7,549000
399,-4923,334,884,,7,884000
583,-2696,504,938,,7,938000
464,-9878,488,493,,7,493000
364,-6937,481,747,,7,747000
1640,-15913,787,416,,7,416000
545,-6492,494,967,,7,967000
379,-9002,298,612,,7,612000
405,-5881,297,872,,7,872000
421,-5157,511,696,,7,696000
410,-5373,350,828,,7,828000
1050,-3341,510,980,,7,980000
884,-7278,515,876,,7,876000
314,-10808,608,679,,7,679000
293,-11513,556,504,,7,504000
313,-8970,348,668,,7,668000
628,-5835,372,984,,7,984000
332,-7101,737,781,,7,781000
604,-7989,761,711,,7,711000
342,-6342,666,801,,7,801000
409,-7309,217,736,,7,736000
265,-6755,559,444,,7,444000
645,-6707,309,902,,7,902000
454,-734,543,946,,7,946000
412,-5865,538,802,,7,802000
553,-4262,695,876,,7,876000
389,-6106,566,721,,7,721000
632,-4880,615,785,,7,785000
596,-4803,782,722,,7,722000
412,-12756,407,197,,7,197000
1130,-4400,374,951,,7,951000
308,-9110,316,484,,7,484000
385,-3374,392,884,,7,884000
310,-9302,504,578,,7,578000
1150,-3243,458,949,,7,949000
362,-7003,133,691,,7,691000
1180,-6382,269,895,,7,895000
324,-11384,421,335,,7,335000
957,-10376,677,720,,7,720000
331,-6220,570,702,,7,702000
399,-6516,656,756,,7,756000
456,-5824,319,771,,7,771000
339,-8281,479,865,,7,865000
537,-18215,597,184,,7,184000
254,-7699,521,721,,7,721000
293,-7165,322,558,,7,558000
431,-4599,530,721,,7,721000
489,-12238,455,588,,7,588000
260,-4203,448,665,,7,665000
314,-12124,276,389,,7,389000
388,-13564,459,465,,7,465000
926,-4880,199,866,,7,866000
607,-5400,450,914,,7,914000
451,-4707,537,828,,7,828000
561,-6126,435,770,,7,770000
277,-4385,625,800,,7,800000
336,-5712,727,591,,7,591000
344,-7378,597,646,,7,646000
420,-6530,439,726,,7,726000
614,-4561,565,877,,7,877000
542,-3037,582,962,,7,962000
506,-4909,326,932,,7,932000
380,-8541,292,527,,7,527000
364,-5315,644,349,,7,349000
522,-2027,565,938,,7,938000
275,-7445,639,710,,7,710000
638,-3751,486,904,,7,904000
397,-4837,473,748,,7,748000
299,-8084,497,833,,7,833000
325,-4108,652,864,,7,864000
775,-4808,467,958,,7,958000
1200,-4563,525,578,,7,578000
775,-4046,602,905,,7,905000
2310,-6410,737,733,,7,733000
433,-10665,543,631,,7,631000
1350,-7361,468,860,,7,860000
264,-7236,365,605,,7,605000
322,-3972,648,564,,7,564000
492,-9252,336,942,,7,942000
421,-4570,642,807,,7,807000
417,-4831,382,954,,7,954000
398,-7981,305,833,,7,833000
299,-4650,401,591,,7,591000
1910,-5192,535,724,,7,724000
890,-5950,582,945,,7,945000
333,-6761,649,724,,7,724000
1110,-7789,455,915,,7,915000
720,-2991,562,964,,7,964000
317,-5187,513,853,,7,853000
421,-5157,498,830,,7,830000
1300,-2701,353,979,,7,979000
681,-3972,458,895,,7,895000
1580,-4663,421,957,,7,957000
430,-4920,241,728,,7,728000
274,-7184,632,793,,7,793000
711,-12897,505,476,,7,476000
292,-15870,549,425,,7,425000
423,-5767,142,657,,7,657000
337,-5591,510,770,,7,770000
359,-9949,246,482,,7,482000
1090,-4362,420,985,,7,985000
431,-10722,411,645,,7,645000
371,-5641,631,645,,7,645000
983,-7456,344,790,,7,790000
463,-3892,397,969,,7,969000
439,-13210,486,433,,7,433000
461,-5243,563,937,,7,937000
567,-3622,578,952,,7,952000
464,-6962,298,799,,7,799000
538,-5015,450,794,,7,794000
579,-2689,475,858,,7,858000
769,-7381,469,361,,7,361000
380,-5295,648,791,,7,791000
318,-10330,324,136,,7,136000
980,-9573,465,865,,7,865000
285,-4100,530,676,,7,676000
290,-5536,593,716,,7,716000
374,-7516,640,663,,7,663000
439,-3727,668,921,,7,921000
919,-12412,438,710,,7,710000
659,-5523,69.2,756,,7,756000
335,-3757,532,887,,7,887000
323,-12181,540,294,,7,294000
479,-4807,285,737,,7,737000
603,-5463,370,840,,7,840000
266,-6109,569,668,,7,668000
1030,-3139,176,962,,7,962000
307,-8121,461,551,,7,551000
533,-4542,308,873,,7,873000
317,-7240,527,653,,7,653000
366,-9295,344,497,,7,497000
281,-7641,528,518,,7,518000
310,-9302,504,578,,7,578000
292,-6257,655,469,,7,469000
263,-3442,636,676,,7,676000
705,-8907,568,928,,7,928000
2190,-2874,488,990,,7,990000
744,-4845,654,875,,7,875000
1090,-5509,280,908,,7,908000
319,-3244,448,826,,7,826000
1570,-3636,401,969,,7,969000
404,-3887,616,754,,7,754000
340,-4331,596,932,,7,932000
651,-5003,281,665,,7,665000
528,-9827,380,497,,7,497000
689,-2766,457,922,,7,922000
791,-4788,332,789,,7,789000
277,-7431,589,438,,7,438000
285,-10057,653,738,,7,738000
481,-5525,698,736,,7,736000
380,-9581,661,762,,7,762000
334,-5988,550,824,,7,824000
1930,-3629,177,958,,7,958000
413,-3753,605,866,,7,866000
561,-7939,476,821,,7,821000
426,-6995,244,752,,7,752000
985,-4607,580,714,,7,714000
316,-4852,655,819,,7,819000
635,-2471,294,920,,7,920000
876,-5545,725,747,,7,747000
1010,-7711,190,964,,7,964000
799,-7828,726,463,,7,463000
344,-5466,396,858,,7,858000
268,-11206,514,421,,7,421000
312,-3935,328,726,,7,726000
286,-6036,359,685,,7,685000
591,-5320,400,853,,7,853000
1330,-4957,397,966,,7,966000
374,-4860,319,750,,7,750000
822,-5234,201,961,,7,961000
1410,-6210,301,932,,7,932000
1230,-6602,449,958,,7,958000
893,-4226,479,926,,7,926000
307,-10023,733,794,,7,794000
287,-8684,550,765,,7,765000
298,-2915,490,847,,7,847000
286,-6349,540,677,,7,677000
328,-7414,539,582,,7,582000
753,-9721,573,733,,7,733000
310,-13502,353,362,,7,362000
929,-5217,525,923,,7,923000
1120,-3123,484,938,,7,938000
339,-5766,673,704,,7,704000
317,-5295,442,382,,7,382000
612,-3680,642,823,,7,823000
411,-5298,484,741,,7,741000
383,-6326,484,754,,7,754000
276,-8795,473,358,,7,358000
435,-7960,676,920,,7,920000
290,-10057,307,433,,7,433000
407,-6763,292,823,,7,823000
428,-15881,694,394,,7,394000
1270,-4075,633,788,,7,788000
841,-7217,795,630,,7,630000
353,-10322,619,670,,7,670000
312,-4973,604,747,,7,747000
855,-3435,613,953,,7,953000
348,-7013,187,600,,7,600000
370,-9047,524,654,,7,654000
415,-10188,307,792,,7,792000
478,-3170,452,916,,7,916000
278,-13920,485,409,,7,409000
439,-3400,650,957,,7,957000
648,-6093,567,964,,7,964000
335,-6537,546,696,,7,696000
1590,-5659,510,882,,7,882000
343,-23309,507,88,,7,88000
703,-4028,543,968,,7,968000
248,-4173,606,532,,7,532000
1270,-6659,502,973,,7,973000
277,-6470,605,700,,7,700000
876,-5545,725,747,,7,747000
361,-6769,495,653,,7,653000
339,-10773,479,588,,7,588000
435,-9256,385,433,,7,433000
464,-5541,267,738,,7,738000
467,-4419,387,975,,7,975000
311,-5927,511,724,,7,724000
415,-8287,232,876,,7,876000
814,-11867,608,598,,7,598000
319,-9944,492,639,,7,639000
403,-1986,420,965,,7,965000
432,-6117,319,757,,7,757000
386,-7760,516,651,,7,651000
300,-7547,729,685,,7,685000
1690,-2590,379,966,,7,966000
339,-9259,285,297,,7,297000
321,-6825,768,678,,7,678000
388,-5846,500,824,,7,824000
372,-10482,406,306,,7,306000
1510,-3325,365,940,,7,940000
450,-9001,412,880,,7,880000
292,-4976,638,738,,7,738000
487,-8931,286,638,,7,638000
563,-2491,576,931,,7,931000
374,-6181,591,720,,7,720000
317,-6083,527,635,,7,635000
855,-3435,613,953,,7,953000
1050,-3663,598,939,,7,939000
1010,-2728,596,938,,7,938000
316,-9342,389,476,,7,476000
298,-6824,445,599,,7,599000
372,-5343,522,811,,7,811000
325,-8355,318,848,,7,848000
461,-9138,294,745,,7,745000
256,-11782,419,383,,7,383000
403,-4809,544,968,,7,968000
849,-4189,715,920,,7,920000
329,-4788,573,754,,7,754000
4890,-3837,520,967,,7,967000
418,-12810,382,557,,7,557000
367,-7488,658,599,,7,599000
674,-5192,387,922,,7,922000
390,-8733,526,587,,7,587000
336,-11531,777,334,,7,334000
384,-11539,363,320,,7,320000
554,-10068,564,932,,7,932000
463,-4448,562,876,,7,876000
522,-5772,675,775,,7,775000
1140,-2481,251,962,,7,962000
357,-4624,702,805,,7,805000
538,-5709,352,786,,7,786000
949,-7315,508,862,,7,862000
718,-5768,721,711,,7,711000
352,-6875,282,484,,7,484000
486,732,399,922,,7,922000
562,-4537,432,936,,7,936000
373,-9947,186,546,,7,546000
311,-6483,526,688,,7,688000
266,-9339,736,454,,7,454000
339,-6743,506,554,,7,554000
419,-15584,791,262,,7,262000
899,-5136,429,974,,7,974000
323,-5433,580,748,,7,748000
1570,-4300,360,987,,7,987000
636,-4257,617,946,,7,946000
567,-5858,461,872,,7,872000
316,-7201,458,843,,7,843000
281,-7423,678,556,,7,556000
613,-5513,530,873,,7,873000
280,-5040,534,892,,7,892000
391,-6358,561,614,,7,614000
269,-9047,433,449,,7,449000
281,-10506,371,268,,7,268000
676,-11603,706,329,,7,329000
325,-11891,641,224,,7,224000
1260,-1706,394,939,,7,939000
937,-3379,539,935,,7,935000
318,-5091,600,663,,7,663000
488,-7501,529,932,,7,932000
581,-9986,442,610,,7,610000
273,-4938,485,739,,7,739000
600,-11709,531,481,,7,481000
333,-9219,535,612,,7,612000
291,-11938,266,294,,7,294000
300,-7292,541,811,,7,811000
438,-7403,485,875,,7,875000
284,-9712,440,466,,7,466000
527,-12095,645,795,,7,795000
669,-5592,652,798,,7,798000
380,-5124,451,817,,7,817000
441,-5127,350,917,,7,917000
330,-9316,337,657,,7,657000
262,-10585,580,488,,7,488000
324,-4835,472,862,,7,862000
775,-8585,449,749,,7,749000
395,-13826,898,412,,7,412000
286,-9119,601,532,,7,532000
545,-6815,526,900,,7,900000
309,-7498,653,598,,7,598000
678,-3407,295,924,,7,924000
3040,-4215,466,833,,7,833000
416,-6445,491,835,,7,835000
328,-5882,703,838,,7,838000
2500,-5621,236,948,,7,948000
619,-6014,590,629,,7,629000
613,-5974,352,798,,7,798000
1130,-6608,403,483,,7,483000
407,-5847,529,767,,7,767000
310,-9302,504,578,,7,578000
1180,-1761,454,993,,7,993000
697,-4490,457,986,,7,986000
354,-6418,430,885,,7,885000
391,-7452,475,762,,7,762000
334,-10839,415,554,,7,554000
613,-9060,457,759,,7,759000
702,-5531,226,891,,7,891000
1230,-5683,383,885,,7,885000
318,-15886,422,208,,7,208000
312,-10609,339,650,,7,650000
3050,-11127,804,323,,7,323000
463,-6949,230,737,,7,737000
387,-5176,744,690,,7,690000
439,-3886,679,804,,7,804000
436,-14734,805,479,,7,479000
346,-4272,611,743,,7,743000
294,-4354,535,761,,7,761000
546,-7477,287,770,,7,770000
460,-8350,695,541,,7,541000
572,-5573,563,865,,7,865000
1890,-6214,420,949,,7,949000
807,-14007,634,285,,7,285000
1180,-4129,447,979,,7,979000
324,-7262,581,791,,7,791000
518,-5606,542,961,,7,961000
665,-3880,404,902,,7,902000
352,-8755,499,536,,7,536000
321,-8199,597,762,,7,762000
351,-9430,565,764,,7,764000
314,-6576,640,864,,7,864000
706,-5656,453,816,,7,816000
351,-10108,452,524,,7,524000
675,-6248,530,970,,7,970000
743,-3165,471,927,,7,927000
483,-9044,729,617,,7,617000
312,-12557,476,381,,7,381000
648,-3816,385,972,,7,972000
409,-18037,639,211,,7,211000
394,-4483,261,660,,7,660000
633,-4104,522,880,,7,880000
336,-8258,394,622,,7,622000
390,-3774,661,917,,7,917000
337,-9343,705,515,,7,515000
320,-12643,823,417,,7,417000
435,-5430,556,820,,7,820000
471,-6806,566,975,,7,975000
410,-5373,350,828,,7,828000
248,-6394,453,576,,7,576000
451,-6552,778,899,,7,899000
837,-5625,533,838,,7,838000
1010,-6239,394,863,,7,863000
336,-5015,372,599,,7,599000
408,-10778,530,816,,7,816000
345,-11140,524,176,,7,176000
891,-4029,428,922,,7,922000
256,-10025,524,613,,7,613000
298,-12778,806,462,,7,462000
265,-9127,625,591,,7,591000
1170,-2640,112,978,,7,978000
832,-12824,787,472,,7,472000
319,-9233,699,677,,7,677000
452,-5358,531,818,,7,818000
293,-4807,649,888,,7,888000
267,-14409,582,504,,7,504000
296,-10059,384,561,,7,561000
444,-3544,324,883,,7,883000
909,-4053,587,921,,7,921000
698,-3188,331,943,,7,943000
375,-4378,378,851,,7,851000
324,-11384,421,335,,7,335000
998,-7038,273,889,,7,889000
555,-4394,699,886,,7,886000
457,-6104,384,790,,7,790000
723,-3281,117,916,,7,916000
295,-11606,678,676,,7,676000
649,-6021,538,802,,7,802000
544,-8034,444,756,,7,756000
558,-9453,572,626,,7,626000
344,-5933,532,876,,7,876000
470,-5678,310,700,,7,700000
1220,-3861,489,975,,7,975000
1570,-3636,401,969,,7,969000
281,-12951,537,265,,7,265000
282,-6941,628,795,,7,795000
291,-6858,621,692,,7,692000
1260,-4054,238,946,,7,946000
273,-7560,664,613,,7,613000
655,-6644,441,922,,7,922000
535,-4390,535,920,,7,920000
322,-6416,428,696,,7,696000
453,-8970,316,795,,7,795000
283,-9145,596,392,,7,392000
1390,-2884,454,973,,7,973000
